dep_delay,arr_delay,taxi_out,distance,air_time,Cluster
-4.0,-12.0,23.0,335.0,62.0,2
1.0,-3.0,19.0,361.0,56.0,2
-4.0,-14.0,20.0,728.0,122.0,2
5.0,-2.0,12.0,692.0,88.0,2
92.0,81.0,21.0,1091.0,131.0,1
1.0,-11.0,9.0,488.0,69.0,2
-6.0,-32.0,13.0,1303.0,149.0,2
-4.0,-8.0,20.0,201.0,38.0,2
-2.0,-20.0,17.0,1546.0,215.0,0
-7.0,-19.0,13.0,184.0,48.0,2
-2.0,-10.0,13.0,404.0,57.0,2
2.0,22.0,17.0,390.0,58.0,2
0.0,-5.0,11.0,1728.0,237.0,0
-2.0,-4.0,12.0,290.0,55.0,2
-8.0,-29.0,22.0,1389.0,175.0,0
-7.0,-6.0,34.0,840.0,107.0,2
10.0,6.0,17.0,374.0,68.0,2
2.0,-25.0,14.0,1695.0,182.0,0
-2.0,-22.0,15.0,808.0,103.0,2
-11.0,-5.0,12.0,575.0,97.0,2
25.0,45.0,32.0,259.0,50.0,1
59.0,41.0,10.0,1127.0,161.0,2
-1.0,-15.0,14.0,106.0,22.0,2
4.0,15.0,18.0,1246.0,169.0,0
62.0,104.0,27.0,581.0,114.0,1
-2.0,-3.0,15.0,447.0,63.0,2
-1.0,-7.0,14.0,738.0,114.0,2
3.0,-11.0,16.0,2342.0,285.0,0
-8.0,-17.0,12.0,347.0,56.0,2
107.0,92.0,14.0,1750.0,238.0,0
-6.0,-1.0,23.0,461.0,68.0,2
-7.0,-18.0,15.0,2415.0,280.0,0
21.0,-3.0,14.0,1532.0,179.0,0
-1.0,-5.0,13.0,629.0,78.0,2
-4.0,-23.0,11.0,1133.0,145.0,2
1.0,77.0,109.0,2153.0,295.0,1
-2.0,-2.0,13.0,404.0,60.0,2
-5.0,-9.0,32.0,860.0,131.0,2
68.0,30.0,16.0,2845.0,347.0,0
40.0,26.0,13.0,425.0,69.0,2
125.0,122.0,32.0,1562.0,215.0,1
41.0,21.0,19.0,1035.0,140.0,2
-3.0,31.0,19.0,1747.0,277.0,0
10.0,-1.0,30.0,1371.0,145.0,0
-1.0,5.0,39.0,212.0,40.0,1
-11.0,3.0,18.0,417.0,72.0,2
29.0,32.0,17.0,526.0,79.0,2
4.0,-2.0,33.0,1182.0,158.0,0
-7.0,-17.0,20.0,173.0,34.0,2
-1.0,-10.0,16.0,386.0,62.0,2
48.0,50.0,9.0,551.0,85.0,2
-3.0,-7.0,13.0,503.0,69.0,2
-2.0,-12.0,19.0,616.0,85.0,2
-21.0,-21.0,15.0,1589.0,208.0,0
-3.0,9.0,28.0,922.0,154.0,2
0.0,-14.0,12.0,1468.0,193.0,0
-1.0,14.0,27.0,1674.0,235.0,0
-1.0,-4.0,7.0,1009.0,136.0,2
-7.0,-47.0,12.0,2405.0,262.0,0
12.0,9.0,11.0,471.0,78.0,2
22.0,16.0,14.0,2466.0,333.0,0
-3.0,-1.0,17.0,213.0,42.0,2
0.0,-24.0,17.0,1053.0,140.0,2
-15.0,-39.0,14.0,1504.0,190.0,0
-1.0,-14.0,18.0,1171.0,143.0,2
-3.0,-6.0,21.0,255.0,46.0,2
60.0,46.0,23.0,700.0,96.0,1
10.0,-23.0,13.0,1185.0,162.0,2
35.0,27.0,25.0,141.0,30.0,2
17.0,7.0,13.0,283.0,47.0,2
36.0,19.0,12.0,1141.0,147.0,2
1.0,3.0,12.0,550.0,88.0,2
-3.0,-6.0,23.0,1045.0,125.0,2
44.0,35.0,10.0,392.0,54.0,2
-4.0,-15.0,10.0,554.0,86.0,2
-2.0,7.0,39.0,1276.0,167.0,1
3.0,29.0,33.0,1048.0,144.0,1
-8.0,-6.0,12.0,475.0,111.0,2
0.0,-6.0,12.0,834.0,120.0,2
-4.0,-9.0,16.0,100.0,23.0,2
16.0,25.0,34.0,972.0,116.0,1
-7.0,-32.0,11.0,264.0,49.0,2
-4.0,-27.0,16.0,763.0,90.0,2
339.0,315.0,19.0,343.0,53.0,1
-4.0,2.0,21.0,331.0,65.0,2
-6.0,-25.0,19.0,629.0,89.0,2
-5.0,18.0,54.0,2422.0,337.0,0
0.0,-13.0,19.0,762.0,125.0,2
-8.0,-18.0,13.0,967.0,132.0,2
-10.0,-42.0,16.0,213.0,50.0,2
42.0,29.0,10.0,401.0,57.0,2
-12.0,-23.0,9.0,387.0,57.0,2
-3.0,-4.0,23.0,282.0,54.0,2
-6.0,-22.0,15.0,407.0,65.0,2
13.0,13.0,15.0,144.0,37.0,2
1.0,-7.0,18.0,280.0,52.0,2
-6.0,-7.0,12.0,472.0,75.0,2
-9.0,-16.0,29.0,1121.0,123.0,2
40.0,28.0,16.0,787.0,122.0,2
6.0,48.0,11.0,264.0,106.0,2
-8.0,-25.0,24.0,1147.0,149.0,2
-3.0,-13.0,22.0,612.0,79.0,2
-10.0,-29.0,12.0,1055.0,138.0,2
-9.0,-10.0,13.0,829.0,112.0,2
-3.0,-10.0,13.0,480.0,77.0,2
57.0,53.0,24.0,944.0,128.0,1
-7.0,0.0,23.0,1107.0,156.0,2
40.0,44.0,24.0,470.0,70.0,2
4.0,-13.0,13.0,991.0,120.0,2
-2.0,-12.0,12.0,73.0,17.0,2
4.0,-3.0,20.0,1222.0,181.0,0
-2.0,-17.0,12.0,328.0,55.0,2
2.0,-26.0,15.0,2354.0,314.0,0
0.0,7.0,16.0,370.0,59.0,2
-7.0,4.0,27.0,1035.0,167.0,2
2.0,-2.0,14.0,224.0,44.0,2
170.0,158.0,24.0,591.0,78.0,1
1.0,4.0,28.0,588.0,99.0,2
-9.0,-14.0,11.0,432.0,70.0,2
5.0,-3.0,12.0,1368.0,181.0,0
-16.0,-18.0,14.0,620.0,87.0,2
-4.0,-20.0,12.0,302.0,49.0,2
-8.0,-22.0,13.0,447.0,74.0,2
-1.0,-12.0,17.0,403.0,60.0,2
-1.0,-20.0,12.0,907.0,115.0,2
-3.0,-17.0,12.0,351.0,56.0,2
-8.0,-14.0,14.0,1119.0,162.0,2
138.0,128.0,12.0,480.0,70.0,1
-18.0,-36.0,15.0,1587.0,199.0,0
88.0,101.0,30.0,2846.0,329.0,0
-2.0,-30.0,12.0,948.0,115.0,2
-7.0,-30.0,20.0,733.0,103.0,2
-7.0,-17.0,12.0,852.0,116.0,2
-6.0,-17.0,10.0,1449.0,214.0,0
69.0,69.0,9.0,102.0,23.0,2
49.0,19.0,12.0,602.0,67.0,2
-5.0,-16.0,10.0,479.0,70.0,2
0.0,0.0,21.0,2496.0,307.0,0
11.0,9.0,14.0,121.0,30.0,2
-6.0,-13.0,15.0,158.0,32.0,2
1.0,16.0,30.0,337.0,59.0,2
-8.0,-21.0,15.0,409.0,64.0,2
-8.0,-7.0,16.0,1749.0,230.0,0
-8.0,-21.0,8.0,731.0,107.0,2
-6.0,-21.0,18.0,1389.0,183.0,0
-7.0,-21.0,11.0,237.0,34.0,2
-5.0,-11.0,16.0,1013.0,129.0,2
0.0,3.0,27.0,404.0,59.0,2
-1.0,1.0,16.0,1519.0,202.0,0
-2.0,-26.0,12.0,624.0,85.0,2
60.0,44.0,13.0,2300.0,263.0,0
-3.0,-14.0,10.0,371.0,59.0,2
-9.0,-6.0,12.0,582.0,89.0,2
-11.0,-21.0,10.0,420.0,64.0,2
-10.0,-18.0,10.0,227.0,42.0,2
-1.0,-29.0,11.0,1214.0,148.0,2
-9.0,-26.0,13.0,846.0,109.0,2
-5.0,-1.0,22.0,1258.0,174.0,0
-8.0,-22.0,8.0,226.0,45.0,2
3.0,-5.0,24.0,588.0,84.0,2
-1.0,19.0,24.0,1605.0,215.0,0
-3.0,7.0,30.0,987.0,148.0,2
-6.0,-8.0,21.0,2398.0,268.0,0
96.0,103.0,13.0,1371.0,193.0,0
-6.0,-8.0,24.0,129.0,28.0,2
-7.0,-15.0,38.0,481.0,69.0,2
3.0,5.0,18.0,1571.0,213.0,0
-5.0,-10.0,12.0,296.0,52.0,2
-4.0,-10.0,11.0,1489.0,201.0,0
-4.0,3.0,24.0,1005.0,135.0,2
1.0,4.0,40.0,1009.0,147.0,1
-5.0,0.0,25.0,517.0,75.0,2
-6.0,-8.0,18.0,1824.0,215.0,0
29.0,27.0,10.0,364.0,56.0,2
-10.0,-44.0,21.0,660.0,93.0,2
32.0,7.0,21.0,1900.0,224.0,0
-6.0,-18.0,12.0,763.0,106.0,2
-1.0,-4.0,16.0,134.0,30.0,2
-5.0,0.0,38.0,2422.0,288.0,0
-5.0,-9.0,12.0,229.0,42.0,2
-3.0,-4.0,18.0,679.0,104.0,2
78.0,72.0,12.0,461.0,68.0,2
-3.0,1.0,27.0,1235.0,165.0,0
-3.0,9.0,10.0,1790.0,268.0,0
261.0,247.0,16.0,190.0,38.0,1
-2.0,-24.0,12.0,547.0,81.0,2
2.0,-11.0,7.0,452.0,75.0,2
-2.0,-12.0,14.0,220.0,44.0,2
10.0,6.0,10.0,1199.0,170.0,0
-8.0,-10.0,15.0,151.0,32.0,2
51.0,49.0,19.0,696.0,105.0,2
-6.0,-1.0,14.0,1085.0,160.0,2
-2.0,1.0,24.0,693.0,107.0,2
-6.0,-8.0,14.0,1044.0,145.0,2
2.0,-9.0,8.0,302.0,46.0,2
-7.0,-35.0,10.0,1448.0,160.0,0
23.0,20.0,40.0,1589.0,201.0,0
-2.0,-4.0,13.0,525.0,79.0,2
13.0,-10.0,19.0,3365.0,356.0,0
-3.0,-7.0,19.0,1482.0,177.0,0
-3.0,-15.0,14.0,296.0,48.0,2
72.0,50.0,8.0,982.0,114.0,2
1.0,4.0,16.0,1587.0,196.0,0
-5.0,14.0,55.0,427.0,66.0,1
19.0,-6.0,12.0,552.0,76.0,2
-6.0,1.0,21.0,1528.0,174.0,0
-2.0,-15.0,8.0,405.0,60.0,2
-1.0,-9.0,19.0,236.0,44.0,2
-1.0,-7.0,25.0,594.0,88.0,2
-2.0,-12.0,12.0,666.0,107.0,2
-10.0,-31.0,8.0,978.0,138.0,2
-6.0,-22.0,9.0,262.0,44.0,2
-6.0,3.0,46.0,853.0,106.0,1
-10.0,-15.0,29.0,2218.0,253.0,0
104.0,112.0,22.0,1045.0,137.0,1
5.0,-11.0,15.0,391.0,62.0,2
32.0,19.0,16.0,304.0,49.0,2
-4.0,-10.0,12.0,550.0,74.0,2
14.0,14.0,33.0,853.0,112.0,1
-5.0,12.0,24.0,575.0,97.0,2
-6.0,-18.0,14.0,332.0,51.0,2
78.0,72.0,8.0,802.0,111.0,2
-3.0,-18.0,11.0,854.0,121.0,2
-6.0,-25.0,20.0,1360.0,176.0,0
0.0,-2.0,14.0,648.0,94.0,2
6.0,-4.0,7.0,869.0,113.0,2
4.0,-10.0,9.0,577.0,91.0,2
-7.0,-4.0,29.0,1504.0,187.0,0
-7.0,-10.0,24.0,247.0,42.0,2
-4.0,-14.0,12.0,987.0,147.0,2
-5.0,-16.0,13.0,374.0,57.0,2
-3.0,-6.0,18.0,482.0,68.0,2
18.0,8.0,20.0,1091.0,138.0,2
154.0,160.0,21.0,468.0,74.0,1
8.0,-2.0,14.0,522.0,73.0,2
-11.0,-14.0,10.0,257.0,49.0,2
-6.0,-13.0,16.0,1449.0,176.0,0
-2.0,-11.0,19.0,502.0,79.0,2
-5.0,-10.0,15.0,1476.0,183.0,0
-10.0,-21.0,12.0,829.0,128.0,2
22.0,20.0,16.0,331.0,56.0,2
-2.0,-27.0,12.0,1589.0,174.0,0
-1.0,-12.0,13.0,196.0,36.0,2
29.0,19.0,23.0,347.0,54.0,2
456.0,484.0,40.0,742.0,103.0,3
-1.0,-17.0,18.0,438.0,73.0,2
-6.0,-9.0,13.0,488.0,75.0,2
-6.0,25.0,13.0,594.0,84.0,2
26.0,25.0,9.0,1371.0,188.0,0
63.0,68.0,30.0,266.0,46.0,1
-2.0,-23.0,7.0,842.0,121.0,2
-5.0,-35.0,12.0,2125.0,229.0,0
-5.0,-17.0,16.0,299.0,47.0,2
-9.0,-28.0,20.0,2475.0,285.0,0
3.0,5.0,11.0,1099.0,155.0,2
-6.0,-11.0,16.0,554.0,75.0,2
49.0,31.0,20.0,936.0,130.0,2
41.0,30.0,27.0,2434.0,283.0,0
-8.0,-11.0,15.0,577.0,82.0,2
-3.0,10.0,14.0,1032.0,125.0,2
-13.0,-30.0,24.0,189.0,40.0,2
9.0,19.0,27.0,1448.0,193.0,0
73.0,74.0,14.0,632.0,88.0,2
-9.0,-14.0,6.0,100.0,22.0,2
11.0,18.0,26.0,327.0,61.0,2
12.0,0.0,34.0,461.0,79.0,1
-5.0,-4.0,18.0,617.0,93.0,2
-4.0,-4.0,31.0,564.0,91.0,2
2.0,-12.0,10.0,157.0,36.0,2
0.0,9.0,50.0,733.0,112.0,1
-5.0,-14.0,13.0,440.0,75.0,2
-1.0,-5.0,24.0,606.0,88.0,2
-6.0,-15.0,10.0,844.0,127.0,2
-1.0,-21.0,18.0,1400.0,193.0,0
-9.0,-19.0,12.0,1107.0,153.0,2
0.0,-13.0,17.0,1024.0,157.0,2
-7.0,-23.0,12.0,1430.0,199.0,0
-1.0,9.0,37.0,292.0,57.0,1
1.0,37.0,61.0,435.0,61.0,1
24.0,35.0,30.0,1055.0,148.0,1
0.0,-2.0,17.0,453.0,74.0,2
-10.0,-18.0,20.0,335.0,57.0,2
26.0,24.0,13.0,216.0,41.0,2
-5.0,4.0,24.0,205.0,41.0,2
6.0,-4.0,15.0,259.0,46.0,2
29.0,25.0,21.0,1590.0,186.0,0
10.0,32.0,40.0,1069.0,146.0,1
-19.0,-30.0,16.0,500.0,73.0,2
-2.0,-9.0,16.0,356.0,52.0,2
62.0,51.0,17.0,437.0,74.0,2
-5.0,-13.0,14.0,994.0,137.0,2
-5.0,-1.0,19.0,552.0,90.0,2
-3.0,-32.0,11.0,544.0,84.0,2
11.0,6.0,13.0,1067.0,140.0,2
21.0,2.0,19.0,2125.0,247.0,0
-4.0,0.0,11.0,980.0,156.0,2
17.0,-10.0,15.0,1246.0,179.0,0
-3.0,-16.0,13.0,427.0,70.0,2
-10.0,-30.0,16.0,861.0,138.0,2
-8.0,3.0,16.0,460.0,84.0,2
-5.0,-1.0,25.0,552.0,87.0,2
-4.0,-18.0,22.0,2677.0,350.0,0
-2.0,-38.0,11.0,1416.0,156.0,0
-6.0,-30.0,7.0,895.0,124.0,2
94.0,89.0,14.0,545.0,86.0,1
-2.0,-22.0,14.0,1121.0,145.0,2
-8.0,-9.0,18.0,319.0,53.0,2
0.0,10.0,16.0,474.0,88.0,2
-6.0,-26.0,18.0,1475.0,197.0,0
-10.0,-28.0,14.0,214.0,50.0,2
81.0,126.0,91.0,431.0,71.0,1
1.0,-1.0,11.0,621.0,99.0,2
-10.0,-2.0,12.0,903.0,137.0,2
-8.0,-2.0,21.0,435.0,62.0,2
-2.0,-7.0,10.0,201.0,36.0,2
6.0,87.0,119.0,957.0,129.0,1
4.0,4.0,15.0,325.0,56.0,2
10.0,0.0,10.0,626.0,89.0,2
-2.0,-10.0,10.0,223.0,42.0,2
-3.0,-2.0,34.0,191.0,39.0,2
160.0,173.0,17.0,488.0,81.0,1
-12.0,8.0,44.0,484.0,87.0,1
6.0,9.0,14.0,427.0,79.0,2
-5.0,-9.0,14.0,500.0,77.0,2
-7.0,-24.0,11.0,819.0,113.0,2
-5.0,23.0,47.0,818.0,127.0,1
-3.0,-6.0,12.0,2695.0,314.0,0
-2.0,-13.0,9.0,589.0,99.0,2
-16.0,-35.0,10.0,892.0,107.0,2
176.0,184.0,24.0,460.0,70.0,1
-2.0,18.0,19.0,396.0,74.0,2
17.0,-3.0,17.0,1773.0,218.0,0
-4.0,-8.0,19.0,468.0,80.0,2
-7.0,-12.0,14.0,592.0,80.0,2
-8.0,-24.0,19.0,419.0,71.0,2
-1.0,0.0,16.0,547.0,82.0,2
-5.0,-20.0,12.0,707.0,92.0,2
26.0,24.0,14.0,733.0,98.0,2
-2.0,0.0,26.0,708.0,91.0,2
-1.0,-7.0,6.0,949.0,112.0,2
-7.0,-8.0,13.0,163.0,29.0,2
-7.0,-26.0,10.0,948.0,120.0,2
-5.0,-2.0,42.0,411.0,68.0,1
-4.0,-14.0,14.0,488.0,80.0,2
68.0,61.0,12.0,1211.0,148.0,2
201.0,180.0,10.0,1095.0,120.0,1
-7.0,1.0,19.0,570.0,90.0,2
-6.0,-23.0,6.0,247.0,42.0,2
-5.0,-10.0,18.0,628.0,80.0,2
26.0,3.0,16.0,3801.0,418.0,0
-10.0,-3.0,23.0,237.0,46.0,2
-2.0,-18.0,20.0,937.0,126.0,2
30.0,87.0,101.0,610.0,90.0,1
0.0,-3.0,15.0,333.0,57.0,2
167.0,155.0,21.0,468.0,70.0,1
-3.0,11.0,22.0,447.0,86.0,2
0.0,-13.0,18.0,345.0,54.0,2
-8.0,-22.0,22.0,491.0,72.0,2
31.0,29.0,16.0,2677.0,315.0,0
65.0,48.0,17.0,872.0,101.0,2
143.0,133.0,11.0,289.0,51.0,1
-9.0,-24.0,14.0,678.0,90.0,2
-9.0,-16.0,13.0,488.0,71.0,2
-8.0,-15.0,21.0,563.0,78.0,2
-2.0,-14.0,8.0,721.0,103.0,2
-15.0,-7.0,14.0,372.0,74.0,2
1.0,-6.0,16.0,270.0,41.0,2
43.0,30.0,15.0,606.0,81.0,2
-14.0,-31.0,12.0,733.0,104.0,2
1.0,-26.0,13.0,1491.0,193.0,0
-1.0,-14.0,11.0,212.0,39.0,2
-4.0,-14.0,12.0,992.0,138.0,2
-8.0,-13.0,13.0,110.0,25.0,2
5.0,-1.0,10.0,370.0,64.0,2
-11.0,-35.0,20.0,1023.0,133.0,2
12.0,33.0,37.0,472.0,83.0,1
-8.0,-11.0,18.0,895.0,117.0,2
-9.0,-8.0,30.0,1389.0,199.0,0
103.0,101.0,17.0,944.0,133.0,1
-13.0,-14.0,23.0,642.0,87.0,2
125.0,131.0,10.0,328.0,78.0,1
-10.0,-16.0,12.0,874.0,115.0,2
-12.0,-7.0,20.0,933.0,145.0,2
20.0,5.0,16.0,978.0,130.0,2
-11.0,-3.0,35.0,88.0,27.0,2
-8.0,-4.0,16.0,598.0,96.0,2
-2.0,-26.0,19.0,724.0,96.0,2
7.0,8.0,37.0,852.0,113.0,1
-8.0,-8.0,9.0,201.0,34.0,2
64.0,116.0,11.0,872.0,180.0,1
-3.0,-2.0,18.0,612.0,93.0,2
-3.0,-18.0,21.0,1126.0,154.0,2
-5.0,-28.0,10.0,1276.0,187.0,0
10.0,-10.0,14.0,985.0,123.0,2
-8.0,-31.0,11.0,223.0,42.0,2
-1.0,-10.0,11.0,399.0,62.0,2
-2.0,9.0,37.0,2039.0,245.0,0
-3.0,-19.0,13.0,563.0,80.0,2
3.0,-7.0,10.0,1246.0,163.0,2
21.0,20.0,32.0,2496.0,334.0,0
36.0,32.0,43.0,1576.0,189.0,1
21.0,112.0,133.0,2402.0,321.0,1
-5.0,-25.0,17.0,808.0,105.0,2
-10.0,-6.0,28.0,525.0,75.0,2
3.0,4.0,22.0,405.0,60.0,2
107.0,75.0,11.0,2614.0,334.0,0
66.0,80.0,22.0,1024.0,158.0,1
-3.0,-14.0,15.0,1259.0,150.0,2
-9.0,-19.0,17.0,213.0,44.0,2
-2.0,-16.0,11.0,1235.0,164.0,2
1.0,-23.0,12.0,2402.0,333.0,0
-2.0,-2.0,23.0,279.0,56.0,2
-4.0,-10.0,15.0,157.0,31.0,2
-6.0,-22.0,20.0,529.0,84.0,2
0.0,12.0,18.0,100.0,30.0,2
0.0,-5.0,12.0,1072.0,147.0,2
91.0,81.0,21.0,1065.0,143.0,1
-4.0,-19.0,15.0,508.0,67.0,2
-3.0,-7.0,11.0,549.0,83.0,2
-6.0,-10.0,14.0,73.0,22.0,2
-7.0,-20.0,12.0,1197.0,163.0,2
-8.0,6.0,23.0,100.0,33.0,2
-5.0,1.0,14.0,616.0,81.0,2
17.0,11.0,7.0,1371.0,189.0,0
-1.0,-21.0,15.0,997.0,139.0,2
-2.0,4.0,16.0,859.0,107.0,2
-4.0,-32.0,10.0,762.0,97.0,2
-7.0,-9.0,40.0,547.0,84.0,1
-12.0,-20.0,15.0,1073.0,138.0,2
10.0,2.0,20.0,752.0,95.0,2
-6.0,-18.0,21.0,773.0,106.0,2
-7.0,-18.0,12.0,2355.0,272.0,0
-2.0,-4.0,18.0,770.0,95.0,2
54.0,43.0,12.0,337.0,58.0,2
25.0,21.0,16.0,448.0,65.0,2
-5.0,7.0,18.0,641.0,85.0,2
-6.0,-8.0,17.0,598.0,85.0,2
1470.0,1480.0,25.0,455.0,66.0,3
-14.0,-36.0,8.0,646.0,97.0,2
-10.0,-19.0,23.0,139.0,31.0,2
-2.0,-9.0,22.0,1587.0,231.0,0
0.0,-7.0,13.0,371.0,60.0,2
2.0,33.0,18.0,414.0,77.0,2
214.0,198.0,9.0,588.0,87.0,1
-1.0,-13.0,15.0,1035.0,142.0,2
-8.0,-12.0,9.0,238.0,43.0,2
-1.0,-2.0,18.0,687.0,93.0,2
2.0,-10.0,9.0,770.0,110.0,2
-8.0,27.0,63.0,212.0,40.0,1
-7.0,7.0,23.0,846.0,126.0,2
-5.0,-11.0,17.0,918.0,119.0,2
33.0,55.0,23.0,930.0,140.0,1
-4.0,7.0,54.0,481.0,71.0,1
-12.0,-8.0,17.0,618.0,91.0,2
-9.0,-31.0,15.0,896.0,116.0,2
-7.0,-25.0,16.0,529.0,77.0,2
-6.0,21.0,19.0,456.0,62.0,2
-6.0,-26.0,19.0,1065.0,148.0,2
25.0,7.0,18.0,1076.0,153.0,2
0.0,-6.0,26.0,1242.0,152.0,0
-6.0,-16.0,15.0,373.0,60.0,2
-7.0,-10.0,14.0,237.0,44.0,2
47.0,51.0,13.0,452.0,74.0,2
-6.0,-26.0,9.0,726.0,94.0,2
7.0,-8.0,12.0,1096.0,149.0,2
247.0,229.0,13.0,67.0,25.0,1
-4.0,-18.0,14.0,447.0,60.0,2
6.0,34.0,26.0,1096.0,181.0,0
-5.0,-14.0,17.0,2475.0,311.0,0
57.0,50.0,13.0,873.0,115.0,2
-2.0,-12.0,9.0,377.0,64.0,2
-1.0,-14.0,9.0,692.0,89.0,2
-3.0,-25.0,11.0,1069.0,136.0,2
0.0,-1.0,27.0,925.0,134.0,2
164.0,161.0,16.0,331.0,57.0,1
18.0,14.0,19.0,479.0,82.0,2
2.0,33.0,28.0,631.0,101.0,2
2.0,-17.0,10.0,917.0,121.0,2
-5.0,-18.0,11.0,283.0,46.0,2
-8.0,-22.0,7.0,310.0,55.0,2
-4.0,-15.0,11.0,377.0,64.0,2
-2.0,-12.0,36.0,846.0,120.0,2
-1.0,-3.0,34.0,1069.0,144.0,2
-9.0,14.0,38.0,83.0,28.0,1
14.0,53.0,26.0,280.0,73.0,2
222.0,210.0,25.0,214.0,40.0,1
1.0,3.0,14.0,1103.0,138.0,2
-3.0,-22.0,19.0,612.0,97.0,2
2.0,-12.0,15.0,973.0,132.0,2
-10.0,-14.0,14.0,351.0,62.0,2
-3.0,0.0,20.0,153.0,31.0,2
-1.0,30.0,49.0,1535.0,206.0,1
-4.0,-4.0,14.0,925.0,135.0,2
33.0,6.0,30.0,1990.0,263.0,0
-8.0,-17.0,12.0,459.0,64.0,2
62.0,47.0,11.0,406.0,62.0,2
-2.0,-1.0,13.0,251.0,49.0,2
39.0,52.0,22.0,204.0,40.0,2
-7.0,-3.0,22.0,352.0,55.0,2
0.0,18.0,21.0,1089.0,161.0,2
-1.0,-5.0,17.0,227.0,43.0,2
-5.0,-9.0,13.0,405.0,58.0,2
7.0,14.0,15.0,2306.0,302.0,0
-4.0,-9.0,11.0,646.0,95.0,2
-5.0,-13.0,11.0,335.0,58.0,2
-6.0,-30.0,15.0,675.0,92.0,2
14.0,4.0,20.0,1208.0,179.0,0
3.0,2.0,14.0,1911.0,276.0,0
1.0,5.0,21.0,1113.0,169.0,2
-7.0,-4.0,48.0,120.0,31.0,1
-8.0,28.0,68.0,96.0,31.0,1
65.0,54.0,14.0,1035.0,139.0,2
19.0,16.0,31.0,888.0,126.0,1
-5.0,-9.0,8.0,1452.0,207.0,0
-9.0,-18.0,7.0,601.0,85.0,2
218.0,209.0,13.0,982.0,125.0,1
-6.0,17.0,41.0,309.0,54.0,1
-2.0,-2.0,14.0,1773.0,217.0,0
-2.0,28.0,55.0,762.0,99.0,1
-2.0,10.0,18.0,936.0,149.0,2
22.0,10.0,14.0,563.0,82.0,2
6.0,-9.0,17.0,141.0,27.0,2
-14.0,-33.0,11.0,925.0,121.0,2
-7.0,-12.0,24.0,350.0,64.0,2
-2.0,-3.0,14.0,235.0,52.0,2
0.0,2.0,19.0,2239.0,278.0,0
7.0,15.0,30.0,290.0,51.0,2
4.0,-3.0,12.0,2486.0,294.0,0
0.0,-11.0,13.0,899.0,121.0,2
-1.0,-13.0,12.0,404.0,65.0,2
63.0,62.0,16.0,1005.0,160.0,2
-6.0,-11.0,13.0,292.0,52.0,2
-6.0,-13.0,26.0,989.0,126.0,2
11.0,12.0,22.0,1671.0,201.0,0
14.0,14.0,30.0,397.0,62.0,2
83.0,101.0,16.0,67.0,24.0,1
-3.0,-13.0,15.0,986.0,111.0,2
-3.0,-26.0,12.0,695.0,107.0,2
-6.0,-25.0,26.0,1023.0,133.0,2
-7.0,-34.0,19.0,584.0,99.0,2
12.0,1.0,14.0,325.0,49.0,2
-9.0,-15.0,20.0,363.0,59.0,2
22.0,15.0,17.0,447.0,67.0,2
0.0,-1.0,19.0,683.0,92.0,2
-12.0,-1.0,27.0,224.0,47.0,2
-1.0,-9.0,11.0,272.0,45.0,2
14.0,16.0,28.0,3801.0,430.0,0
-1.0,-7.0,11.0,1011.0,135.0,2
18.0,15.0,19.0,2846.0,334.0,0
94.0,98.0,18.0,539.0,79.0,1
23.0,7.0,12.0,452.0,58.0,2
-5.0,-5.0,20.0,472.0,66.0,2
3.0,13.0,10.0,1235.0,173.0,0
29.0,22.0,14.0,488.0,65.0,2
-5.0,-21.0,7.0,1521.0,196.0,0
-1.0,-17.0,8.0,349.0,52.0,2
-5.0,-16.0,15.0,383.0,56.0,2
-2.0,-14.0,17.0,120.0,25.0,2
12.0,-6.0,19.0,2227.0,250.0,0
1466.0,1443.0,14.0,1020.0,132.0,3
-4.0,-16.0,15.0,359.0,61.0,2
-5.0,-13.0,12.0,271.0,51.0,2
2.0,-5.0,12.0,842.0,101.0,2
4.0,-12.0,11.0,1196.0,129.0,2
4.0,-11.0,7.0,319.0,46.0,2
26.0,-9.0,10.0,1060.0,146.0,2
0.0,0.0,29.0,1781.0,253.0,0
25.0,31.0,16.0,2562.0,310.0,0
11.0,-6.0,24.0,594.0,83.0,2
4.0,8.0,11.0,1814.0,235.0,0
4.0,-6.0,40.0,719.0,95.0,1
-10.0,-31.0,4.0,190.0,34.0,2
-4.0,-24.0,14.0,985.0,131.0,2
-1.0,-2.0,12.0,1044.0,134.0,2
-7.0,7.0,22.0,909.0,141.0,2
8.0,7.0,17.0,583.0,85.0,2
-1.0,-6.0,20.0,486.0,64.0,2
0.0,-22.0,11.0,1440.0,184.0,0
-1.0,-26.0,8.0,813.0,111.0,2
-10.0,-36.0,21.0,2442.0,311.0,0
-5.0,-23.0,15.0,733.0,97.0,2
-8.0,-19.0,19.0,616.0,100.0,2
27.0,16.0,10.0,255.0,45.0,2
-7.0,-25.0,15.0,920.0,119.0,2
20.0,11.0,11.0,372.0,66.0,2
-3.0,-7.0,19.0,936.0,123.0,2
-6.0,-13.0,10.0,1617.0,225.0,0
-7.0,-5.0,14.0,719.0,96.0,2
42.0,40.0,25.0,2288.0,258.0,0
-5.0,-19.0,24.0,1721.0,197.0,0
6.0,3.0,22.0,569.0,86.0,2
-9.0,-13.0,18.0,325.0,54.0,2
-11.0,-17.0,20.0,147.0,32.0,2
